text,label,tokens
"left me with the visceral sensation of longing , lasting traces of charlotte's web of desire and desperation .",1,"['left', 'me', 'with', 'the', 'visceral', 'sensation', 'of', 'longing', 'lasting', 'traces', 'of', 'charlotte', 'web', 'of', 'desire', 'and', 'desperation']"
the characters are more deeply thought through than in most 'right-thinking' films .,1,"['the', 'characters', 'are', 'more', 'deeply', 'thought', 'through', 'than', 'in', 'most', 'right', 'thinking', 'films']"
"crammed with incident , and bristles with passion and energy .",1,"['crammed', 'with', 'incident', 'and', 'bristles', 'with', 'passion', 'and', 'energy']"
"it's fun , splashy and entertainingly nasty .",1,"['it', 'fun', 'splashy', 'and', 'entertainingly', 'nasty']"
"a simple tale of an unlikely friendship , but thanks to the gorgeous locales and exceptional lead performances , it has considerable charm .",1,"['simple', 'tale', 'of', 'an', 'unlikely', 'friendship', 'but', 'thanks', 'to', 'the', 'gorgeous', 'locales', 'and', 'exceptional', 'lead', 'performances', 'it', 'has', 'considerable', 'charm']"
"it might be 'easier' to watch on video at home , but that shouldn't stop die-hard french film connoisseurs from going out and enjoying the big-screen experience .",1,"['it', 'might', 'be', 'easier', 'to', 'watch', 'on', 'video', 'at', 'home', 'but', 'that', 'shouldn', 'stop', 'die', 'hard', 'french', 'film', 'connoisseurs', 'from', 'going', 'out', 'and', 'enjoying', 'the', 'big', 'screen', 'experience']"
"there's very little sense to what's going on here , but the makers serve up the cliches with considerable dash .",1,"['there', 'very', 'little', 'sense', 'to', 'what', 'going', 'on', 'here', 'but', 'the', 'makers', 'serve', 'up', 'the', 'cliches', 'with', 'considerable', 'dash']"
"witty , contemplative , and sublimely beautiful .",1,"['witty', 'contemplative', 'and', 'sublimely', 'beautiful']"
a surprisingly 'solid' achievement by director malcolm d . lee and writer john ridley .,1,"['surprisingly', 'solid', 'achievement', 'by', 'director', 'malcolm', 'lee', 'and', 'writer', 'john', 'ridley']"
"woven together handsomely , recalling sixties' rockumentary milestones from lonely boy to don't look back .",1,"['woven', 'together', 'handsomely', 'recalling', 'sixties', 'rockumentary', 'milestones', 'from', 'lonely', 'boy', 'to', 'don', 'look', 'back']"
"this is pure , exciting moviemaking . you won't exactly know what's happening but you'll be blissfully exhausted .",1,"['this', 'is', 'pure', 'exciting', 'moviemaking', 'you', 'won', 'exactly', 'know', 'what', 'happening', 'but', 'you', 'll', 'be', 'blissfully', 'exhausted']"
the 1960s rebellion was misdirected : you can't fight your culture .,1,"['the', 'rebellion', 'was', 'misdirected', 'you', 'can', 'fight', 'your', 'culture']"
works because reno doesn't become smug or sanctimonious towards the audience .,1,"['works', 'because', 'reno', 'doesn', 'become', 'smug', 'or', 'sanctimonious', 'towards', 'the', 'audience']"
nettelbeck . . . has a pleasing way with a metaphor .,1,"['nettelbeck', 'has', 'pleasing', 'way', 'with', 'metaphor']"
a pure participatory event that malnourished intellectuals will gulp down in a frenzy .,1,"['pure', 'participatory', 'event', 'that', 'malnourished', 'intellectuals', 'will', 'gulp', 'down', 'in', 'frenzy']"
the cast delivers without sham the raw-nerved story .,1,"['the', 'cast', 'delivers', 'without', 'sham', 'the', 'raw', 'nerved', 'story']"
"steven soderbergh's digital video experiment is a clever and cutting , quick and dirty look at modern living and movie life .",1,"['steven', 'soderbergh', 'digital', 'video', 'experiment', 'is', 'clever', 'and', 'cutting', 'quick', 'and', 'dirty', 'look', 'at', 'modern', 'living', 'and', 'movie', 'life']"
"the film's highlight is definitely its screenplay , both for the rhapsodic dialogue that jumps off the page , and for the memorable character creations .",1,"['the', 'film', 'highlight', 'is', 'definitely', 'its', 'screenplay', 'both', 'for', 'the', 'rhapsodic', 'dialogue', 'that', 'jumps', 'off', 'the', 'page', 'and', 'for', 'the', 'memorable', 'character', 'creations']"
"it lets you brush up against the humanity of a psycho , without making him any less psycho .",1,"['it', 'lets', 'you', 'brush', 'up', 'against', 'the', 'humanity', 'of', 'psycho', 'without', 'making', 'him', 'any', 'less', 'psycho']"
"sillier , cuter , and shorter than the first ( as best i remember ) , but still a very good time at the cinema .",1,"['sillier', 'cuter', 'and', 'shorter', 'than', 'the', 'first', 'as', 'best', 'remember', 'but', 'still', 'very', 'good', 'time', 'at', 'the', 'cinema']"
the film is bright and flashy in all the right ways .,1,"['the', 'film', 'is', 'bright', 'and', 'flashy', 'in', 'all', 'the', 'right', 'ways']"
"elegant and eloquent [meditation] on death and that most elusive of passions , love .",1,"['elegant', 'and', 'eloquent', 'meditation', 'on', 'death', 'and', 'that', 'most', 'elusive', 'of', 'passions', 'love']"
cut through the layers of soap-opera emotion and you find a scathing portrayal of a powerful entity strangling the life out of the people who want to believe in it the most .,1,"['cut', 'through', 'the', 'layers', 'of', 'soap', 'opera', 'emotion', 'and', 'you', 'find', 'scathing', 'portrayal', 'of', 'powerful', 'entity', 'strangling', 'the', 'life', 'out', 'of', 'the', 'people', 'who', 'want', 'to', 'believe', 'in', 'it', 'the', 'most']"
filmmaker tian zhuangzhuang triumphantly returns to narrative filmmaking with a visually masterful work of quiet power .,1,"['filmmaker', 'tian', 'zhuangzhuang', 'triumphantly', 'returns', 'to', 'narrative', 'filmmaking', 'with', 'visually', 'masterful', 'work', 'of', 'quiet', 'power']"
"it excels because , unlike so many other hollywood movies of its ilk , it offers hope .",1,"['it', 'excels', 'because', 'unlike', 'so', 'many', 'other', 'hollywood', 'movies', 'of', 'its', 'ilk', 'it', 'offers', 'hope']"
"shot in rich , shadowy black-and-white , devils chronicles , with increasingly amused irony , the relationship between reluctant captors and befuddled captives .",1,"['shot', 'in', 'rich', 'shadowy', 'black', 'and', 'white', 'devils', 'chronicles', 'with', 'increasingly', 'amused', 'irony', 'the', 'relationship', 'between', 'reluctant', 'captors', 'and', 'befuddled', 'captives']"
there's no clear picture of who killed bob crane . but here's a glimpse at his life .,1,"['there', 'no', 'clear', 'picture', 'of', 'who', 'killed', 'bob', 'crane', 'but', 'here', 'glimpse', 'at', 'his', 'life']"
"spectacularly beautiful , not to mention mysterious , sensual , emotionally intense , and replete with virtuoso throat-singing .",1,"['spectacularly', 'beautiful', 'not', 'to', 'mention', 'mysterious', 'sensual', 'emotionally', 'intense', 'and', 'replete', 'with', 'virtuoso', 'throat', 'singing']"
weird . rewarding .,1,"['weird', 'rewarding']"
"a summer entertainment adults can see without feeling embarrassed , but it could have been more .",1,"['summer', 'entertainment', 'adults', 'can', 'see', 'without', 'feeling', 'embarrassed', 'but', 'it', 'could', 'have', 'been', 'more']"
sparse but oddly compelling .,1,"['sparse', 'but', 'oddly', 'compelling']"
"a stirring , funny and finally transporting re-imagining of beauty and the beast and 1930s horror films",1,"['stirring', 'funny', 'and', 'finally', 'transporting', 're', 'imagining', 'of', 'beauty', 'and', 'the', 'beast', 'and', 'horror', 'films']"
"the pinochet case is a searing album of remembrance from those who , having survived , suffered most .",1,"['the', 'pinochet', 'case', 'is', 'searing', 'album', 'of', 'remembrance', 'from', 'those', 'who', 'having', 'survived', 'suffered', 'most']"
a sweet-tempered comedy that forgoes the knee-jerk misogyny that passes for humor in so many teenage comedies .,1,"['sweet', 'tempered', 'comedy', 'that', 'forgoes', 'the', 'knee', 'jerk', 'misogyny', 'that', 'passes', 'for', 'humor', 'in', 'so', 'many', 'teenage', 'comedies']"
"argento , at only 26 , brings a youthful , out-to-change-the-world aggressiveness to the project , as if she's cut open a vein and bled the raw film stock .",1,"['argento', 'at', 'only', 'brings', 'youthful', 'out', 'to', 'change', 'the', 'world', 'aggressiveness', 'to', 'the', 'project', 'as', 'if', 'she', 'cut', 'open', 'vein', 'and', 'bled', 'the', 'raw', 'film', 'stock']"
sleek and arty .,1,"['sleek', 'and', 'arty']"
"with so many bad romances out there , this is the kind of movie that deserves a chance to shine .",1,"['with', 'so', 'many', 'bad', 'romances', 'out', 'there', 'this', 'is', 'the', 'kind', 'of', 'movie', 'that', 'deserves', 'chance', 'to', 'shine']"
"brash , intelligent and erotically perplexing , haneke's portrait of an upper class austrian society and the suppression of its tucked away demons is uniquely felt with a sardonic jolt .",1,"['brash', 'intelligent', 'and', 'erotically', 'perplexing', 'haneke', 'portrait', 'of', 'an', 'upper', 'class', 'austrian', 'society', 'and', 'the', 'suppression', 'of', 'its', 'tucked', 'away', 'demons', 'is', 'uniquely', 'felt', 'with', 'sardonic', 'jolt']"
"though jackson doesn't always succeed in integrating the characters in the foreground into the extraordinarily rich landscape , it must be said that he is an imaginative filmmaker who can see the forest for the trees .",1,"['though', 'jackson', 'doesn', 'always', 'succeed', 'in', 'integrating', 'the', 'characters', 'in', 'the', 'foreground', 'into', 'the', 'extraordinarily', 'rich', 'landscape', 'it', 'must', 'be', 'said', 'that', 'he', 'is', 'an', 'imaginative', 'filmmaker', 'who', 'can', 'see', 'the', 'forest', 'for', 'the', 'trees']"
""" the quiet american "" begins in saigon in 1952 . that's its first sign of trouble .",1,"['the', 'quiet', 'american', 'begins', 'in', 'saigon', 'in', 'that', 'its', 'first', 'sign', 'of', 'trouble']"
a dazzling thing to behold -- as long as you're wearing the somewhat cumbersome 3d goggles the theater provides .,1,"['dazzling', 'thing', 'to', 'behold', 'as', 'long', 'as', 'you', 're', 'wearing', 'the', 'somewhat', 'cumbersome', 'goggles', 'the', 'theater', 'provides']"
"be patient with the lovely hush ! and your reward will be a thoughtful , emotional movie experience .",1,"['be', 'patient', 'with', 'the', 'lovely', 'hush', 'and', 'your', 'reward', 'will', 'be', 'thoughtful', 'emotional', 'movie', 'experience']"
the large-format film is well suited to capture these musicians in full regalia and the incredible imax sound system lets you feel the beat down to your toes .,1,"['the', 'large', 'format', 'film', 'is', 'well', 'suited', 'to', 'capture', 'these', 'musicians', 'in', 'full', 'regalia', 'and', 'the', 'incredible', 'imax', 'sound', 'system', 'lets', 'you', 'feel', 'the', 'beat', 'down', 'to', 'your', 'toes']"
"godard has never made a more sheerly beautiful film than this unexpectedly moving meditation on love , history , memory , resistance and artistic transcendence .",1,"['godard', 'has', 'never', 'made', 'more', 'sheerly', 'beautiful', 'film', 'than', 'this', 'unexpectedly', 'moving', 'meditation', 'on', 'love', 'history', 'memory', 'resistance', 'and', 'artistic', 'transcendence']"
"the kind of movie that comes along only occasionally , one so unconventional , gutsy and perfectly executed it takes your breath away .",1,"['the', 'kind', 'of', 'movie', 'that', 'comes', 'along', 'only', 'occasionally', 'one', 'so', 'unconventional', 'gutsy', 'and', 'perfectly', 'executed', 'it', 'takes', 'your', 'breath', 'away']"
"unlike most surf movies , blue crush thrillingly uses modern technology to take the viewer inside the wave . by the end you can't help but feel 'stoked . '",1,"['unlike', 'most', 'surf', 'movies', 'blue', 'crush', 'thrillingly', 'uses', 'modern', 'technology', 'to', 'take', 'the', 'viewer', 'inside', 'the', 'wave', 'by', 'the', 'end', 'you', 'can', 'help', 'but', 'feel', 'stoked']"
"the off-center humor is a constant , and the ensemble gives it a buoyant delivery .",1,"['the', 'off', 'center', 'humor', 'is', 'constant', 'and', 'the', 'ensemble', 'gives', 'it', 'buoyant', 'delivery']"
a tasty slice of droll whimsy .,1,"['tasty', 'slice', 'of', 'droll', 'whimsy']"
mike leigh populates his movie with a wonderful ensemble cast of characters that bring the routine day to day struggles of the working class to life,1,"['mike', 'leigh', 'populates', 'his', 'movie', 'with', 'wonderful', 'ensemble', 'cast', 'of', 'characters', 'that', 'bring', 'the', 'routine', 'day', 'to', 'day', 'struggles', 'of', 'the', 'working', 'class', 'to', 'life']"
"awesome work : ineffable , elusive , yet inexplicably powerful",1,"['awesome', 'work', 'ineffable', 'elusive', 'yet', 'inexplicably', 'powerful']"
"sparkling , often hilarious romantic jealousy comedy . . . attal looks so much like a young robert deniro that it seems the film should instead be called 'my husband is travis bickle' .",1,"['sparkling', 'often', 'hilarious', 'romantic', 'jealousy', 'comedy', 'attal', 'looks', 'so', 'much', 'like', 'young', 'robert', 'deniro', 'that', 'it', 'seems', 'the', 'film', 'should', 'instead', 'be', 'called', 'my', 'husband', 'is', 'travis', 'bickle']"
"even if you're an agnostic carnivore , you can enjoy much of jonah simply , and gratefully , as laugh-out-loud lunacy with a pronounced monty pythonesque flavor .",1,"['even', 'if', 'you', 're', 'an', 'agnostic', 'carnivore', 'you', 'can', 'enjoy', 'much', 'of', 'jonah', 'simply', 'and', 'gratefully', 'as', 'laugh', 'out', 'loud', 'lunacy', 'with', 'pronounced', 'monty', 'pythonesque', 'flavor']"
where bowling for columbine is at its most valuable is in its examination of america's culture of fear as a root cause of gun violence .,1,"['where', 'bowling', 'for', 'columbine', 'is', 'at', 'its', 'most', 'valuable', 'is', 'in', 'its', 'examination', 'of', 'america', 'culture', 'of', 'fear', 'as', 'root', 'cause', 'of', 'gun', 'violence']"
"the result is somewhat satisfying -- it still comes from spielberg , who has never made anything that wasn't at least watchable . but it's also disappointing to a certain degree .",1,"['the', 'result', 'is', 'somewhat', 'satisfying', 'it', 'still', 'comes', 'from', 'spielberg', 'who', 'has', 'never', 'made', 'anything', 'that', 'wasn', 'at', 'least', 'watchable', 'but', 'it', 'also', 'disappointing', 'to', 'certain', 'degree']"
